id,center_x,center_y,time,x,y,w,h
305,149,1052,341,132.0,1043.0,35.0,18.0
258,897,1033,341,879.0,1015.0,37.0,37.0
209,411,754,341,388.0,730.0,47.0,48.0
243,673,894,341,652.0,877.0,43.0,34.0
211,1030,608,341,1008.0,589.0,44.0,39.0
200,1000,887,341,986.0,876.0,28.0,23.0
148,310,298,341,291.0,282.0,38.0,32.0
226,642,736,341,632.0,703.0,21.0,67.0
285,13,284,341,0.0,271.0,26.0,27.0
211,1027,604,342,1003.0,581.0,48.0,47.0
285,16,282,342,0.0,266.0,33.0,32.0
243,673,894,342,652.0,877.0,43.0,34.0
209,411,754,342,388.0,730.0,47.0,49.0
200,1000,887,342,987.0,875.0,27.0,24.0
144,445,1031,342,426.0,1023.0,39.0,16.0
305,149,1052,342,132.0,1043.0,34.0,18.0
258,899,1035,342,879.0,1015.0,41.0,40.0
226,642,736,342,632.0,703.0,21.0,67.0
148,310,298,342,291.0,282.0,38.0,32.0
285,18,280,343,0.0,263.0,36.0,35.0
305,149,1052,343,132.0,1043.0,34.0,18.0
144,445,1031,343,425.0,1023.0,41.0,16.0
226,642,736,343,632.0,704.0,21.0,65.0
258,900,1033,343,879.0,1015.0,42.0,37.0
209,411,754,343,388.0,730.0,47.0,49.0
211,1026,606,343,1003.0,585.0,47.0,42.0
200,1000,887,343,987.0,875.0,27.0,24.0
148,310,298,343,291.0,282.0,39.0,32.0
243,678,894,343,662.0,877.0,33.0,34.0
209,411,755,344,387.0,731.0,48.0,48.0
285,16,283,344,0.0,270.0,32.0,27.0
258,901,1033,344,882.0,1015.0,39.0,37.0
243,768,884,344,751.0,868.0,34.0,32.0
211,1027,606,344,1006.0,587.0,42.0,39.0
226,642,736,344,632.0,704.0,21.0,65.0
144,445,1031,344,425.0,1023.0,41.0,16.0
148,311,298,344,291.0,282.0,41.0,32.0
305,148,1051,344,132.0,1042.0,33.0,19.0
200,1001,887,344,989.0,875.0,25.0,24.0
226,642,736,345,632.0,704.0,21.0,65.0
200,1002,886,345,990.0,874.0,24.0,25.0
209,411,755,345,388.0,730.0,47.0,50.0
305,148,1052,345,132.0,1043.0,33.0,18.0
144,443,1031,345,423.0,1023.0,41.0,16.0
243,771,883,345,757.0,869.0,28.0,28.0
258,901,1034,345,881.0,1015.0,40.0,38.0
211,1028,605,345,1010.0,587.0,37.0,37.0
148,312,298,345,291.0,282.0,42.0,32.0
285,23,284,345,0.0,269.0,46.0,30.0
258,901,1034,346,881.0,1016.0,40.0,37.0
211,1027,605,346,1009.0,588.0,37.0,34.0
148,312,298,346,291.0,282.0,42.0,32.0
305,150,1052,346,133.0,1043.0,35.0,18.0
243,771,882,346,758.0,868.0,27.0,29.0
226,643,736,346,633.0,704.0,20.0,65.0
144,442,1030,346,422.0,1023.0,41.0,15.0
209,411,755,346,388.0,730.0,47.0,50.0
285,25,284,346,0.0,270.0,50.0,29.0
200,1002,886,346,990.0,873.0,25.0,26.0
305,150,1052,347,133.0,1043.0,35.0,18.0
209,411,755,347,387.0,730.0,48.0,51.0
211,1027,605,347,1010.0,589.0,35.0,33.0
148,312,297,347,291.0,281.0,42.0,33.0
144,443,1030,347,422.0,1023.0,42.0,15.0
285,21,283,347,0.0,270.0,42.0,27.0
258,898,1034,347,875.0,1016.0,46.0,36.0
243,764,888,347,743.0,867.0,42.0,43.0
226,643,736,347,634.0,704.0,19.0,65.0
200,1003,886,347,991.0,874.0,24.0,25.0
258,898,1032,348,875.0,1015.0,46.0,35.0
209,417,743,348,399.0,730.0,36.0,27.0
285,23,283,348,1.0,270.0,44.0,27.0
226,660,689,348,651.0,674.0,19.0,31.0
144,436,1030,348,410.0,1023.0,52.0,15.0
305,150,1052,348,133.0,1043.0,34.0,18.0
200,1002,887,348,990.0,874.0,25.0,26.0
148,312,298,348,291.0,281.0,42.0,34.0
211,1027,605,348,1010.0,591.0,34.0,29.0
243,764,884,348,743.0,867.0,42.0,34.0
285,30,282,349,4.0,267.0,52.0,31.0
211,1025,606,349,1007.0,592.0,36.0,28.0
144,438,1030,349,414.0,1023.0,48.0,15.0
148,312,297,349,291.0,280.0,42.0,35.0
258,899,1031,349,878.0,1014.0,43.0,35.0
243,764,889,349,744.0,868.0,41.0,43.0
226,660,689,349,651.0,674.0,18.0,31.0
209,393,768,349,381.0,752.0,25.0,32.0
285,34,284,350,8.0,270.0,53.0,29.0
243,770,882,350,755.0,868.0,31.0,29.0
226,660,690,350,651.0,674.0,18.0,32.0
209,393,768,350,382.0,753.0,23.0,30.0
144,436,1031,350,412.0,1023.0,48.0,16.0
148,312,297,350,291.0,280.0,42.0,35.0
258,897,1032,350,874.0,1015.0,47.0,34.0
211,1025,604,350,1009.0,589.0,33.0,31.0
211,1024,604,351,1008.0,589.0,33.0,30.0
226,660,689,351,651.0,674.0,19.0,31.0
243,774,881,351,763.0,866.0,23.0,30.0
209,408,757,351,382.0,730.0,53.0,54.0
144,435,1031,351,411.0,1023.0,49.0,16.0
148,309,297,351,291.0,280.0,37.0,35.0
258,897,1031,351,873.0,1013.0,49.0,36.0
285,34,286,351,12.0,272.0,44.0,28.0
285,37,287,352,16.0,274.0,43.0,27.0
226,660,689,352,651.0,674.0,19.0,31.0
258,896,1032,352,870.0,1014.0,52.0,36.0
144,435,1030,352,411.0,1022.0,48.0,17.0
148,309,297,352,291.0,280.0,37.0,35.0
243,774,881,352,763.0,867.0,23.0,29.0
211,1017,603,352,994.0,589.0,46.0,29.0
209,393,769,352,381.0,755.0,24.0,29.0
284,415,605,353,392.0,585.0,46.0,40.0
200,1000,888,353,987.0,875.0,27.0,27.0
305,149,1052,353,135.0,1043.0,29.0,19.0
211,1016,603,353,993.0,589.0,46.0,28.0
226,660,689,353,651.0,674.0,19.0,31.0
243,772,881,353,758.0,867.0,28.0,28.0
148,311,297,353,291.0,279.0,40.0,36.0
209,393,770,353,381.0,756.0,24.0,29.0
258,896,1032,353,870.0,1014.0,53.0,36.0
144,434,1030,353,411.0,1023.0,46.0,15.0
211,1011,603,354,985.0,590.0,52.0,27.0
258,898,1032,354,870.0,1014.0,56.0,36.0
148,311,296,354,291.0,279.0,40.0,35.0
200,1001,888,354,987.0,875.0,28.0,26.0
305,149,1052,354,135.0,1043.0,29.0,19.0
226,660,689,354,651.0,674.0,19.0,31.0
285,43,296,354,21.0,274.0,44.0,45.0
144,435,1031,354,414.0,1023.0,43.0,16.0
209,392,771,354,380.0,757.0,25.0,29.0
243,773,881,354,761.0,868.0,25.0,27.0
258,896,1033,355,867.0,1017.0,59.0,32.0
144,434,1031,355,413.0,1023.0,43.0,17.0
305,149,1052,355,136.0,1043.0,27.0,18.0
209,393,771,355,380.0,757.0,26.0,29.0
226,660,689,355,651.0,674.0,19.0,31.0
284,415,606,355,393.0,587.0,45.0,39.0
243,773,881,355,761.0,868.0,24.0,27.0
148,311,296,355,291.0,279.0,40.0,35.0
211,1021,603,355,1007.0,590.0,29.0,27.0
243,773,881,356,762.0,868.0,23.0,27.0
209,391,774,356,377.0,758.0,29.0,33.0
144,428,1031,356,403.0,1023.0,51.0,16.0
258,897,1034,356,868.0,1018.0,58.0,32.0
226,660,689,356,651.0,674.0,19.0,31.0
148,310,296,356,291.0,279.0,39.0,34.0
285,48,296,356,28.0,277.0,40.0,39.0
305,149,1052,356,135.0,1043.0,28.0,18.0
211,1010,603,356,985.0,590.0,50.0,26.0
144,433,1031,357,414.0,1023.0,39.0,16.0
243,773,881,357,762.0,868.0,23.0,26.0
148,310,296,357,291.0,280.0,38.0,33.0
285,51,299,357,31.0,279.0,40.0,40.0
284,416,606,357,394.0,586.0,45.0,40.0
211,1009,602,357,985.0,590.0,48.0,24.0
305,184,1056,357,165.0,1035.0,39.0,42.0
258,896,1033,357,867.0,1018.0,59.0,31.0
226,647,652,357,630.0,633.0,34.0,38.0
226,661,690,358,651.0,675.0,21.0,30.0
211,1008,601,358,985.0,589.0,47.0,24.0
258,902,1032,358,878.0,1018.0,48.0,28.0
284,416,606,358,394.0,586.0,45.0,40.0
144,431,1031,358,410.0,1023.0,43.0,16.0
243,773,881,358,762.0,868.0,23.0,27.0
148,310,296,358,291.0,280.0,38.0,33.0
209,394,773,359,382.0,758.0,24.0,31.0
226,661,690,359,651.0,675.0,21.0,30.0
148,310,297,359,291.0,281.0,38.0,32.0
211,1008,601,359,985.0,590.0,46.0,22.0
200,999,888,359,983.0,877.0,32.0,23.0
284,416,606,359,394.0,587.0,45.0,39.0
144,431,1031,359,411.0,1023.0,41.0,17.0
258,899,1033,359,871.0,1019.0,56.0,28.0
243,773,882,359,762.0,869.0,23.0,26.0
243,773,882,360,762.0,869.0,23.0,26.0
148,310,297,360,291.0,281.0,38.0,32.0
144,431,1032,360,410.0,1023.0,42.0,19.0
200,998,890,360,981.0,877.0,34.0,26.0
211,1007,601,360,985.0,590.0,45.0,22.0
284,416,606,360,394.0,587.0,45.0,39.0
285,57,312,360,39.0,285.0,37.0,55.0
226,661,690,360,651.0,675.0,21.0,30.0
285,59,315,361,41.0,287.0,36.0,57.0
200,997,890,361,980.0,878.0,35.0,25.0
243,774,882,361,762.0,869.0,24.0,26.0
226,661,690,361,651.0,675.0,21.0,30.0
144,429,1032,361,410.0,1023.0,39.0,19.0
284,416,606,361,393.0,587.0,46.0,39.0
148,310,297,361,291.0,281.0,38.0,32.0
211,1006,602,361,985.0,591.0,43.0,22.0
200,996,891,362,978.0,879.0,37.0,25.0
148,309,295,362,291.0,280.0,37.0,30.0
144,429,1032,362,409.0,1024.0,41.0,17.0
211,1005,600,362,985.0,589.0,41.0,22.0
226,661,690,362,651.0,675.0,21.0,31.0
284,416,606,362,394.0,586.0,45.0,40.0
285,60,317,362,42.0,288.0,37.0,58.0
258,899,1033,362,873.0,1020.0,53.0,27.0
243,774,882,362,762.0,869.0,25.0,26.0
258,899,1033,363,874.0,1019.0,51.0,28.0
284,417,605,363,395.0,586.0,44.0,39.0
285,61,313,363,43.0,288.0,37.0,51.0
148,309,295,363,291.0,280.0,37.0,30.0
226,661,690,363,651.0,675.0,21.0,31.0
144,427,1033,363,407.0,1024.0,41.0,18.0
243,774,881,363,762.0,869.0,24.0,25.0
200,995,891,363,977.0,879.0,37.0,24.0
148,309,294,364,291.0,279.0,37.0,31.0
284,417,605,364,395.0,586.0,45.0,39.0
285,61,312,364,43.0,288.0,37.0,49.0
200,993,891,364,974.0,880.0,39.0,23.0
209,394,779,364,382.0,760.0,24.0,39.0
144,424,1032,364,400.0,1024.0,48.0,17.0
226,662,691,364,651.0,676.0,22.0,30.0
243,775,882,364,762.0,869.0,26.0,26.0
258,900,1034,364,876.0,1021.0,49.0,26.0
258,900,1034,365,876.0,1022.0,48.0,25.0
144,424,1032,365,400.0,1024.0,48.0,17.0
148,309,294,365,291.0,279.0,37.0,31.0
209,394,779,365,382.0,760.0,24.0,39.0
284,417,605,365,395.0,586.0,45.0,39.0
200,993,891,365,974.0,880.0,39.0,23.0
285,61,313,365,44.0,288.0,35.0,51.0
243,775,880,365,762.0,866.0,26.0,28.0
226,662,691,365,651.0,676.0,22.0,30.0
243,774,880,366,762.0,866.0,25.0,29.0
295,1005,789,366,990.0,760.0,31.0,58.0
285,61,318,366,45.0,288.0,33.0,60.0
200,991,892,366,973.0,881.0,37.0,22.0
284,417,605,366,395.0,586.0,44.0,39.0
148,309,294,366,291.0,279.0,36.0,31.0
258,893,1036,366,864.0,1023.0,59.0,26.0
226,661,691,366,651.0,676.0,21.0,30.0
144,423,1036,366,398.0,1024.0,50.0,24.0
200,991,892,367,972.0,881.0,38.0,22.0
148,309,294,367,292.0,279.0,35.0,31.0
284,417,605,367,395.0,585.0,45.0,40.0
285,60,312,367,45.0,288.0,31.0,49.0
144,422,1035,367,398.0,1023.0,48.0,24.0
258,893,1036,367,864.0,1023.0,59.0,26.0
209,395,777,367,385.0,760.0,21.0,34.0
226,639,654,367,621.0,633.0,37.0,42.0
295,1005,789,367,989.0,760.0,32.0,59.0
285,60,313,368,45.0,288.0,30.0,51.0
200,990,892,368,972.0,881.0,37.0,22.0
284,417,604,368,395.0,584.0,44.0,41.0
258,893,1036,368,864.0,1023.0,58.0,27.0
226,639,654,368,620.0,633.0,38.0,42.0
144,421,1034,368,396.0,1023.0,50.0,22.0
148,309,294,368,292.0,279.0,35.0,31.0
258,894,1036,369,866.0,1023.0,56.0,27.0
226,654,691,369,639.0,676.0,31.0,30.0
243,775,880,369,762.0,866.0,27.0,28.0
144,419,1032,369,395.0,1023.0,49.0,18.0
285,60,313,369,45.0,288.0,30.0,51.0
148,309,295,369,292.0,280.0,35.0,30.0
209,394,781,369,383.0,761.0,23.0,41.0
284,418,605,369,396.0,585.0,44.0,40.0
200,990,891,369,971.0,881.0,38.0,21.0
148,311,294,370,294.0,280.0,34.0,28.0
305,165,1051,370,145.0,1042.0,40.0,19.0
284,418,605,370,396.0,585.0,44.0,40.0
144,418,1032,370,394.0,1024.0,49.0,17.0
226,653,691,370,637.0,676.0,33.0,30.0
243,769,880,370,751.0,865.0,37.0,31.0
258,894,1036,370,867.0,1023.0,55.0,27.0
285,60,313,370,45.0,288.0,30.0,51.0
200,989,891,370,971.0,881.0,37.0,20.0
200,989,891,371,971.0,882.0,37.0,19.0
243,775,879,371,762.0,865.0,26.0,29.0
258,893,1036,371,865.0,1023.0,57.0,26.0
295,1004,790,371,989.0,760.0,31.0,61.0
226,653,691,371,636.0,676.0,34.0,30.0
148,311,294,371,294.0,280.0,34.0,28.0
285,60,314,371,45.0,289.0,30.0,51.0
284,418,605,371,396.0,585.0,44.0,41.0
144,420,1032,371,399.0,1023.0,42.0,19.0
295,1005,792,372,990.0,760.0,31.0,65.0
200,988,891,372,970.0,882.0,37.0,19.0
243,775,881,372,762.0,865.0,27.0,32.0
148,311,294,372,294.0,280.0,34.0,28.0
258,894,1035,372,867.0,1023.0,54.0,25.0
284,419,604,372,397.0,583.0,45.0,42.0
144,419,1032,372,399.0,1023.0,41.0,18.0
285,60,314,372,46.0,289.0,29.0,51.0
226,653,691,372,636.0,676.0,34.0,31.0
243,776,879,373,762.0,865.0,28.0,28.0
285,60,314,373,46.0,289.0,29.0,51.0
209,395,781,373,384.0,762.0,23.0,39.0
148,311,294,373,294.0,280.0,34.0,28.0
144,418,1033,373,398.0,1024.0,41.0,18.0
200,987,892,373,969.0,883.0,37.0,18.0
295,1005,791,373,990.0,761.0,31.0,61.0
226,654,691,373,637.0,676.0,35.0,31.0
303,1220,745,373,1207.0,731.0,27.0,28.0
258,894,1035,373,867.0,1023.0,54.0,25.0
148,311,294,374,294.0,280.0,34.0,28.0
243,776,879,374,762.0,865.0,28.0,29.0
226,655,691,374,637.0,676.0,36.0,31.0
295,1006,791,374,991.0,761.0,30.0,60.0
303,1219,744,374,1206.0,730.0,27.0,29.0
200,988,891,374,969.0,883.0,38.0,17.0
144,417,1033,374,397.0,1024.0,41.0,18.0
285,60,316,374,46.0,289.0,29.0,54.0
258,895,1035,374,870.0,1023.0,51.0,25.0
295,1005,791,375,991.0,761.0,29.0,61.0
144,411,1032,375,385.0,1023.0,52.0,19.0
303,1219,743,375,1206.0,728.0,27.0,30.0
243,775,878,375,761.0,865.0,29.0,27.0
200,988,892,375,969.0,884.0,39.0,17.0
285,60,314,375,46.0,289.0,29.0,51.0
258,894,1036,375,867.0,1024.0,54.0,24.0
148,311,294,375,294.0,280.0,35.0,28.0
226,727,728,375,714.0,708.0,27.0,41.0
295,1005,791,376,990.0,761.0,31.0,60.0
258,891,1036,376,862.0,1024.0,59.0,24.0
285,61,314,376,46.0,289.0,31.0,51.0
303,1219,742,376,1206.0,727.0,27.0,31.0
200,987,892,376,968.0,884.0,39.0,17.0
243,775,879,376,761.0,865.0,29.0,28.0
226,656,691,376,640.0,676.0,33.0,30.0
148,313,294,376,298.0,280.0,31.0,28.0
144,410,1033,376,385.0,1024.0,51.0,18.0
305,206,1058,376,183.0,1037.0,47.0,42.0
200,987,893,377,967.0,884.0,41.0,18.0
303,1219,741,377,1207.0,724.0,25.0,34.0
226,654,692,377,639.0,677.0,31.0,31.0
148,313,293,377,298.0,280.0,31.0,27.0
243,775,878,377,761.0,864.0,29.0,28.0
258,889,1035,377,859.0,1023.0,61.0,25.0
285,60,316,377,45.0,290.0,31.0,53.0
144,411,1033,377,386.0,1023.0,50.0,20.0
284,422,605,377,399.0,585.0,46.0,40.0
226,655,692,378,641.0,677.0,29.0,31.0
200,987,893,378,967.0,884.0,41.0,18.0
258,897,1036,378,874.0,1024.0,46.0,25.0
285,60,315,378,45.0,290.0,31.0,50.0
305,203,1056,378,182.0,1038.0,43.0,37.0
303,1219,741,378,1207.0,724.0,25.0,34.0
144,411,1033,378,386.0,1024.0,50.0,19.0
148,313,293,378,298.0,279.0,31.0,28.0
243,775,878,378,761.0,863.0,29.0,30.0
284,421,605,378,399.0,586.0,44.0,39.0
295,1005,791,378,990.0,761.0,31.0,61.0
305,206,1057,379,185.0,1040.0,42.0,35.0
226,656,692,379,642.0,677.0,28.0,30.0
258,895,1036,379,872.0,1024.0,47.0,25.0
148,313,293,379,298.0,279.0,31.0,28.0
144,410,1034,379,386.0,1024.0,48.0,21.0
303,1219,740,379,1206.0,722.0,26.0,37.0
284,428,604,379,399.0,585.0,59.0,39.0
243,776,877,379,762.0,863.0,28.0,29.0
285,60,320,379,45.0,290.0,31.0,60.0
243,776,877,380,762.0,863.0,29.0,29.0
284,423,606,380,399.0,589.0,48.0,35.0
144,409,1034,380,385.0,1024.0,49.0,20.0
305,209,1057,380,184.0,1039.0,50.0,37.0
258,896,1036,380,872.0,1024.0,48.0,25.0
303,1220,739,380,1207.0,720.0,26.0,39.0
285,61,319,380,45.0,290.0,32.0,58.0
226,654,692,380,638.0,677.0,32.0,30.0
148,313,292,380,298.0,278.0,31.0,29.0
226,661,722,381,640.0,705.0,42.0,35.0
200,980,892,381,957.0,882.0,46.0,20.0
284,416,607,381,400.0,590.0,32.0,34.0
148,312,292,381,298.0,277.0,28.0,30.0
305,209,1059,381,183.0,1042.0,52.0,34.0
285,61,319,381,45.0,291.0,33.0,57.0
243,776,877,381,763.0,863.0,27.0,29.0
144,409,1034,381,385.0,1024.0,48.0,20.0
258,895,1036,381,872.0,1024.0,47.0,25.0
303,1220,739,381,1206.0,719.0,28.0,41.0
243,773,872,382,756.0,852.0,34.0,40.0
200,980,892,382,957.0,882.0,46.0,20.0
226,653,692,382,637.0,677.0,32.0,30.0
305,209,1060,382,183.0,1043.0,53.0,34.0
144,407,1034,382,384.0,1024.0,47.0,20.0
285,61,319,382,45.0,291.0,32.0,57.0
284,415,607,382,399.0,590.0,33.0,34.0
148,312,292,382,298.0,278.0,28.0,29.0
303,1220,739,382,1206.0,718.0,28.0,43.0
313,661,723,382,640.0,705.0,42.0,37.0
258,893,1036,382,867.0,1024.0,52.0,24.0
258,886,1035,383,855.0,1023.0,63.0,25.0
285,61,320,383,46.0,291.0,31.0,58.0
284,416,607,383,400.0,591.0,32.0,32.0
200,980,890,383,957.0,878.0,46.0,25.0
303,1220,739,383,1206.0,717.0,28.0,45.0
313,725,729,383,711.0,712.0,29.0,34.0
305,210,1061,383,183.0,1044.0,54.0,35.0
295,1006,792,383,991.0,761.0,30.0,63.0
144,406,1033,383,383.0,1023.0,47.0,21.0
148,312,292,383,298.0,278.0,28.0,28.0
243,776,877,383,762.0,862.0,29.0,30.0
305,208,1061,384,183.0,1044.0,50.0,35.0
284,416,607,384,400.0,591.0,33.0,33.0
295,1006,792,384,991.0,761.0,30.0,63.0
243,772,875,384,755.0,859.0,35.0,33.0
258,885,1036,384,854.0,1025.0,63.0,22.0
285,60,315,384,46.0,291.0,29.0,49.0
313,725,729,384,710.0,713.0,30.0,33.0
144,405,1033,384,381.0,1023.0,48.0,21.0
148,313,292,384,298.0,277.0,31.0,30.0
303,1220,738,384,1206.0,716.0,28.0,45.0
243,772,875,385,755.0,859.0,35.0,33.0
303,1220,737,385,1206.0,714.0,29.0,47.0
258,888,1036,385,860.0,1025.0,57.0,22.0
148,313,291,385,297.0,276.0,32.0,31.0
313,724,728,385,710.0,711.0,29.0,35.0
144,404,1033,385,380.0,1023.0,48.0,21.0
285,60,316,385,46.0,291.0,29.0,50.0
295,1005,792,385,991.0,761.0,29.0,63.0
284,418,607,385,402.0,591.0,32.0,33.0
305,211,1060,385,184.0,1044.0,55.0,33.0
303,1220,738,386,1206.0,715.0,29.0,47.0
144,402,1033,386,378.0,1023.0,49.0,21.0
313,724,727,386,710.0,708.0,29.0,39.0
258,890,1037,386,865.0,1026.0,51.0,22.0
285,60,316,386,46.0,291.0,29.0,51.0
295,1005,792,386,991.0,761.0,29.0,63.0
243,776,877,386,763.0,862.0,27.0,30.0
284,417,609,386,401.0,594.0,32.0,30.0
305,208,1062,386,185.0,1045.0,47.0,34.0
148,313,292,386,298.0,277.0,31.0,30.0
243,777,875,387,763.0,859.0,28.0,33.0
258,884,1038,387,854.0,1025.0,61.0,27.0
285,60,316,387,46.0,291.0,29.0,50.0
295,1005,793,387,990.0,762.0,30.0,62.0
303,1220,738,387,1206.0,714.0,29.0,48.0
148,313,292,387,298.0,277.0,31.0,30.0
144,400,1033,387,376.0,1023.0,49.0,21.0
305,208,1062,387,185.0,1045.0,46.0,34.0
284,417,609,387,403.0,594.0,28.0,30.0
313,724,727,387,710.0,708.0,29.0,39.0
258,883,1039,388,853.0,1025.0,61.0,28.0
313,725,728,388,711.0,709.0,28.0,39.0
285,60,316,388,46.0,291.0,29.0,50.0
243,774,876,388,756.0,861.0,36.0,31.0
284,417,609,388,403.0,594.0,29.0,30.0
148,313,291,388,298.0,276.0,31.0,31.0
295,1005,793,388,990.0,762.0,30.0,62.0
303,1221,737,388,1207.0,713.0,28.0,49.0
305,208,1061,388,186.0,1044.0,44.0,35.0
144,400,1034,388,376.0,1024.0,48.0,20.0
305,208,1062,389,186.0,1045.0,44.0,34.0
148,314,291,389,298.0,276.0,32.0,31.0
258,882,1041,389,852.0,1026.0,60.0,30.0
285,60,316,389,46.0,291.0,29.0,50.0
284,418,609,389,405.0,594.0,27.0,30.0
243,773,876,389,756.0,861.0,35.0,31.0
295,1005,793,389,990.0,762.0,30.0,62.0
303,1221,737,389,1207.0,713.0,28.0,49.0
327,329,577,389,307.0,566.0,44.0,22.0
313,724,728,389,711.0,708.0,27.0,40.0
144,399,1034,389,377.0,1025.0,45.0,18.0
319,454,902,390,429.0,886.0,50.0,33.0
303,1221,736,390,1206.0,712.0,30.0,49.0
258,880,1040,390,849.0,1028.0,62.0,24.0
148,314,291,390,298.0,277.0,33.0,28.0
144,395,1033,390,369.0,1024.0,52.0,19.0
327,330,577,390,309.0,566.0,42.0,22.0
243,773,876,390,755.0,861.0,36.0,31.0
284,418,609,390,405.0,594.0,27.0,30.0
313,725,728,390,713.0,708.0,25.0,41.0
285,60,316,390,46.0,291.0,28.0,50.0
305,208,1061,390,187.0,1043.0,43.0,36.0
327,330,577,391,309.0,566.0,42.0,22.0
313,725,728,391,713.0,708.0,24.0,41.0
303,1221,736,391,1206.0,712.0,30.0,49.0
144,397,1033,391,374.0,1024.0,47.0,19.0
243,773,876,391,756.0,861.0,35.0,31.0
319,454,902,391,429.0,886.0,50.0,33.0
285,60,316,391,46.0,291.0,28.0,50.0
148,314,291,391,298.0,277.0,33.0,28.0
284,419,608,391,406.0,593.0,27.0,30.0
258,878,1040,391,848.0,1028.0,61.0,24.0
305,208,1060,391,187.0,1042.0,42.0,37.0
243,773,876,392,755.0,861.0,36.0,31.0
303,1221,736,392,1206.0,712.0,30.0,48.0
305,214,1060,392,188.0,1042.0,52.0,37.0
258,877,1040,392,847.0,1028.0,60.0,24.0
295,1004,794,392,990.0,763.0,29.0,62.0
148,315,291,392,299.0,277.0,32.0,28.0
144,393,1034,392,367.0,1025.0,52.0,18.0
285,60,316,392,46.0,291.0,29.0,50.0
284,419,609,392,407.0,595.0,25.0,28.0
313,725,729,392,713.0,708.0,24.0,42.0
258,875,1039,393,846.0,1028.0,59.0,23.0
285,60,316,393,46.0,291.0,29.0,50.0
243,773,876,393,755.0,861.0,36.0,31.0
148,316,291,393,300.0,277.0,32.0,28.0
305,212,1059,393,187.0,1040.0,50.0,39.0
313,725,729,393,713.0,709.0,24.0,41.0
295,1005,794,393,990.0,763.0,30.0,62.0
284,329,578,393,307.0,568.0,45.0,20.0
144,393,1034,393,367.0,1025.0,52.0,19.0
303,1221,735,393,1206.0,711.0,30.0,49.0
327,223,672,393,202.0,649.0,43.0,47.0
327,224,672,394,203.0,648.0,42.0,48.0
305,210,1059,394,187.0,1039.0,47.0,40.0
313,725,730,394,713.0,711.0,24.0,39.0
284,329,577,394,307.0,566.0,44.0,22.0
148,315,290,394,300.0,277.0,31.0,26.0
258,874,1039,394,844.0,1030.0,60.0,19.0
243,773,876,394,755.0,861.0,36.0,31.0
303,1221,735,394,1206.0,711.0,30.0,49.0
144,392,1034,394,366.0,1025.0,52.0,19.0
285,62,317,394,46.0,292.0,32.0,50.0
295,1005,794,394,990.0,763.0,30.0,63.0
285,60,317,395,46.0,292.0,29.0,50.0
313,725,731,395,713.0,711.0,24.0,41.0
144,392,1034,395,366.0,1025.0,52.0,19.0
258,874,1039,395,847.0,1028.0,55.0,23.0
148,316,289,395,300.0,277.0,32.0,24.0
303,1221,735,395,1206.0,710.0,30.0,50.0
284,420,609,395,409.0,597.0,22.0,24.0
327,223,671,395,203.0,648.0,40.0,47.0
305,208,1057,395,187.0,1037.0,43.0,41.0
295,1004,794,395,990.0,763.0,29.0,62.0
243,772,876,395,754.0,860.0,37.0,32.0
303,1221,734,396,1206.0,709.0,30.0,51.0
148,316,289,396,300.0,277.0,32.0,25.0
313,724,731,396,712.0,711.0,25.0,41.0
327,330,576,396,307.0,565.0,46.0,23.0
258,874,1038,396,847.0,1027.0,55.0,23.0
144,391,1034,396,365.0,1025.0,52.0,19.0
305,208,1055,396,187.0,1037.0,43.0,37.0
295,1004,794,396,990.0,763.0,29.0,62.0
243,773,876,396,755.0,860.0,36.0,32.0
319,454,903,396,430.0,886.0,49.0,34.0
285,63,317,396,46.0,292.0,34.0,50.0
284,455,604,396,440.0,584.0,31.0,41.0
285,63,316,397,46.0,292.0,35.0,49.0
295,1004,794,397,990.0,763.0,29.0,62.0
319,454,903,397,430.0,886.0,49.0,34.0
148,315,289,397,300.0,277.0,31.0,25.0
144,389,1034,397,364.0,1025.0,51.0,19.0
258,873,1038,397,846.0,1027.0,55.0,23.0
303,1221,733,397,1206.0,708.0,30.0,51.0
313,725,735,397,713.0,711.0,24.0,48.0
284,454,604,397,435.0,584.0,38.0,41.0
243,773,876,397,755.0,860.0,36.0,32.0
305,204,1056,397,187.0,1038.0,35.0,36.0
327,329,577,397,307.0,566.0,45.0,22.0
284,455,605,398,436.0,585.0,38.0,41.0
144,388,1034,398,363.0,1024.0,50.0,20.0
295,1004,794,398,990.0,763.0,29.0,62.0
285,63,319,398,46.0,293.0,35.0,53.0
148,316,289,398,300.0,276.0,32.0,27.0
243,773,875,398,755.0,859.0,37.0,33.0
303,1221,733,398,1206.0,708.0,31.0,51.0
319,454,903,398,430.0,886.0,49.0,34.0
258,873,1038,398,846.0,1027.0,55.0,23.0
305,209,1058,398,187.0,1038.0,45.0,41.0
313,725,735,398,713.0,711.0,24.0,48.0
327,328,577,398,307.0,566.0,43.0,23.0
313,725,735,399,713.0,711.0,24.0,48.0
284,455,606,399,436.0,585.0,39.0,42.0
305,204,1056,399,188.0,1035.0,33.0,43.0
243,773,876,399,755.0,860.0,37.0,32.0
144,388,1034,399,363.0,1024.0,50.0,20.0
303,1221,732,399,1206.0,706.0,30.0,53.0
258,873,1039,399,847.0,1029.0,53.0,21.0
327,229,661,399,216.0,647.0,26.0,29.0
